('backup_tmp',) 0.0
('collector_outages',) 0.35
('collector_state',) 0.41
('config_push',) 0.16
('customer_portal',) 2.93
('data_avail',) 5017.14
('data_cbqos',) 0.05
('data_cv',) 2.53
('data_dns',) 0.14
('data_email',) 0.14
('data_ftp',) 0.05
('data_if',) 63248.58
('data_if_ext',) 3.61
('data_ifutil',) 83823.51
('data_itsm',) 7.49
('data_normal_comp',) 0.02
('data_normal_comp_0',) 0.06
('data_normal_comp_1',) 1102.47
('data_normal_comp_10',) 0.61
('data_normal_comp_11',) 0.58
('data_normal_comp_12',) 0.61
('data_normal_comp_13',) 0.58
('data_normal_comp_14',) 0.61
('data_normal_comp_15',) 0.61
('data_normal_comp_16',) 0.06
('data_normal_comp_17',) 0.61
('data_normal_comp_18',) 0.61
('data_normal_comp_19',) 0.06
('data_normal_comp_20',) 0.06
('data_normal_comp_21',) 0.61
('data_normal_comp_22',) 0.61
('data_normal_comp_3',) 0.06
('data_normal_comp_4',) 1100.13
('data_normal_comp_5',) 1027.45
('data_normal_comp_6',) 0.61
('data_normal_comp_7',) 0.58
('data_normal_comp_8',) 0.61
('data_normal_comp_9',) 0.58
('data_ports',) 0.14
('data_procs',) 1093.61
('data_services',) 967.27
('data_storage',) 24803.86
('data_tv',) 0.14
('data_vif',) 0.09
('debug',) 0.03
('device_logs',) 1642.11
('dynamic_app_data_0',) 0.38
('dynamic_app_data_1035',) 29.8
('dynamic_app_data_1037',) 0.14
('dynamic_app_data_1038',) 1.72
('dynamic_app_data_1039',) 13.08
('dynamic_app_data_1040',) 7.33
('dynamic_app_data_1041',) 7.33
('dynamic_app_data_1042',) 9.71
('dynamic_app_data_1043',) 7.54
('dynamic_app_data_1044',) 7.65
('dynamic_app_data_1045',) 5.89
('dynamic_app_data_1046',) 28.36
('dynamic_app_data_1047',) 7.33
('dynamic_app_data_1048',) 733.27
('dynamic_app_data_1049',) 121.32
('dynamic_app_data_1050',) 68.99
('dynamic_app_data_1051',) 9.59
('dynamic_app_data_1052',) 2.95
('dynamic_app_data_1053',) 1.39
('dynamic_app_data_1054',) 96.04
('dynamic_app_data_1055',) 1.11
('dynamic_app_data_1056',) 1.1
('dynamic_app_data_1057',) 5543.67
('dynamic_app_data_1058',) 2.12
('dynamic_app_data_1059',) 3.35
('dynamic_app_data_1060',) 2.12
('dynamic_app_data_1062',) 0.14
('dynamic_app_data_1063',) 0.2
('dynamic_app_data_1064',) 65.91
('dynamic_app_data_1065',) 30.61
('dynamic_app_data_1066',) 10.35
('dynamic_app_data_1067',) 0.69
('dynamic_app_data_1068',) 0.35
('dynamic_app_data_1069',) 94.14
('dynamic_app_data_1070',) 0.2
('dynamic_app_data_1072',) 1.76
('dynamic_app_data_1077',) 1.76
('dynamic_app_data_1084',) 0.02
('dynamic_app_data_1085',) 0.02
('dynamic_app_data_1087',) 0.02
('dynamic_app_data_1088',) 0.06
('dynamic_app_data_1090',) 0.02
('dynamic_app_data_1092',) 0.02
('dynamic_app_data_1093',) 0.02
('dynamic_app_data_1099',) 91.76
('dynamic_app_data_1100',) 113.22
('dynamic_app_data_1101',) 1.48
('dynamic_app_data_1102',) 44.08
('dynamic_app_data_1103',) 0.44
('dynamic_app_data_1104',) 902.19
('dynamic_app_data_1108',) 0.55
('dynamic_app_data_1109',) 0.33
('dynamic_app_data_1112',) 16.3
('dynamic_app_data_1113',) 1.54
('dynamic_app_data_1156',) 117.43
('dynamic_app_data_1223',) 0.66
('dynamic_app_data_1232',) 0.02
('dynamic_app_data_1236',) 1685.69
('dynamic_app_data_1237',) 830.25
('dynamic_app_data_1238',) 830.25
('dynamic_app_data_1239',) 0.02
('dynamic_app_data_1241',) 0.5
('dynamic_app_data_1265',) 1.14
('dynamic_app_data_1266',) 20546.33
('dynamic_app_data_1276',) 64192.1
('dynamic_app_data_1296',) 154090.46
('dynamic_app_data_1305',) 0.02
('dynamic_app_data_1306',) 0.36
('dynamic_app_data_1308',) 9.73
('dynamic_app_data_169',) 0.33
('dynamic_app_data_170',) 53.97
('dynamic_app_data_171',) 966.57
('dynamic_app_data_172',) 51.61
('dynamic_app_data_173',) 66.88
('dynamic_app_data_174',) 772.03
('dynamic_app_data_175',) 850.68
('dynamic_app_data_312',) 4.12
('dynamic_app_data_313',) 2.24
('dynamic_app_data_314',) 0.41
('dynamic_app_data_315',) 68.12
('dynamic_app_data_316',) 2.24
('dynamic_app_data_317',) 2.47
('dynamic_app_data_318',) 0.99
('dynamic_app_data_319',) 2.33
('dynamic_app_data_321',) 25.97
('dynamic_app_data_324',) 0.0
('dynamic_app_data_480',) 287.62
('dynamic_app_data_481',) 1.76
('dynamic_app_data_482',) 11.43
('dynamic_app_data_483',) 44.69
('dynamic_app_data_56',) 42373.78
('dynamic_app_data_569',) 1.1
('dynamic_app_data_57',) 38534.52
('dynamic_app_data_572',) 2.26
('dynamic_app_data_574',) 0.47
('dynamic_app_data_58',) 60490.24
('dynamic_app_data_59',) 22772.55
('dynamic_app_data_706',) 2160.49
('dynamic_app_data_707',) 1969.51
('dynamic_app_data_727',) 1.88
('dynamic_app_data_728',) 30.87
('dynamic_app_data_820',) 0.35
('dynamic_app_data_825',) 0.16
('dynamic_app_data_830',) 0.6
('dynamic_app_data_831',) 430.04
('dynamic_app_data_843',) 3.55
('dynamic_app_data_844',) 5.95
('dynamic_app_data_845',) 253.05
('dynamic_app_data_847',) 0.42
('dynamic_app_data_851',) 0.0
('dynamic_app_data_891',) 2.06
('dynamic_app_data_892',) 1.76
('dynamic_app_data_895',) 1.76
('dynamic_app_data_938',) 98.55
('dynamic_app_data_939',) 104762.24
('dynamic_app_data_940',) 81948.83
('dynamic_app_data_941',) 47330.08
('dynamic_app_data_942',) 39864.94
('dynamic_app_data_943',) 285.55
('dynamic_app_data_944',) 2860.87
('dynamic_app_data_945',) 579.64
('dynamic_app_data_952',) 0.6
('dynamic_app_data_953',) 0.08
('dynamic_app_data_954',) 522.71
('dynamic_app_data_955',) 122.77
('dynamic_app_data_956',) 4.12
('dynamic_app_data_957',) 0.6
('dynamic_app_data_958',) 1.76
('dynamic_app_data_959',) 17.05
('dynamic_app_data_960',) 0.6
('dynamic_app_data_961',) 468.72
('dynamic_app_data_962',) 106.36
('dynamic_app_data_963',) 0.6
('dynamic_app_data_983',) 9.26
('dynamic_rules',) 0.85
('in_agent',) 0.02
('in_api',) 0.02
('in_dynamic',) 0.05
('in_internal',) 0.02
('in_mail',) 0.05
('in_syslog',) 0.02
('information_schema',) 0.17
('master',) 1296.3
('master_access',) 2.09
('master_biz',) 166.44
('master_custom',) 27.62
('master_debug',) 0.0
('master_dev',) 301.75
('master_dns',) 0.66
('master_events',) 396.48
('master_filestore',) 4028.86
('master_logs',) 1749.96
('master_platform',) 400.71
('master_reports',) 10.86
('meta_stats',) 4283.55
('mysql',) 125.88
('net_snmp',) 0.05
('out_messages',) 0.16
('performance_schema',) 0.0
('scheduler',) 0.08
('subscriber_data',) 454.18
"
"
"Total Size of InnoDB: 767062.86
"
